video_id,title,channel,published_at,published_year,published_month,keyword,category,dimension
xLM8dIsofzM,Proses Perkara di MA Tak Transparan? #shorts,METRO TV ,2023-08-10T10:33:45Z,2023,8,transparansi Mahkamah Agung,institusional,kepercayaan_publik
1uCij6070Hk,Ayah Brigadir J Minta MA Transparan soal Keringanan Hukuman Ferdy Sambo Cs,METRO TV ,2023-08-09T07:54:09Z,2023,8,transparansi Mahkamah Agung,institusional,kepercayaan_publik
GNPYHO8EUB8,Hasil Rapat Kelompok Kerja Teknologi Informasi dan Komunikasi Mahkamah Agung - MA NEWS,KOMPASTV,2023-09-18T08:15:04Z,2023,9,transparansi Mahkamah Agung,institusional,kepercayaan_publik
BSn8uxoisys,18 Calon Hakim Jalani Seleksi untuk Posisi Wakil Ketua Pengadilan dan Ketua PT TUN | MA NEWS,KOMPASTV,2023-04-14T08:17:58Z,2023,4,transparansi Mahkamah Agung,institusional,kepercayaan_publik
wrEfTDlEKpU,"Keluarga Yosua Kecewa dengan Putusan MA, Kuasa Hukum Pertanyakan Pertimbangan Hakim - BIP 10/08",Buletin iNews GTV,2023-08-10T03:07:52Z,2023,8,kecewa putusan MA,institusional,kepercayaan_publik
AAl9pGvheFk,Kuasa Hukum Brigadir J Kecewa Pada Putusan MA; Kami Tahu akan Ada Lobi lobi Politik,TRIBUN BALI,2023-08-09T05:08:08Z,2023,8,kecewa putusan MA,institusional,kepercayaan_publik
d2RgLizXfZE,AYAH BRIGADIR J SANGAT KECEWA ATAS PUTUSAN MA BATALKAN HUKUMAN MATI FERDY SAMBO,Tribun Jatim Timur,2023-08-09T08:34:21Z,2023,8,kecewa putusan MA,institusional,kepercayaan_publik
SsGLUUiFv_U,Orang Tua Brigadir Yosua Kecewa Putusan MA Yang Diskon Hukuman FS Cs#shorts,KOMPASTV MAKASSAR,2023-08-09T14:16:43Z,2023,8,kecewa putusan MA,institusional,kepercayaan_publik
fXXuYzejcLw,"Keluarga Brigadir Yosua kecewa putusan MA, pengacara: Ada &quot;lobi politik pasukan bawah tanah&quot;",Warta Kota Production,2023-08-09T23:46:49Z,2023,8,kecewa putusan MA,institusional,kepercayaan_publik
ZWUpFk2aMPo,"Keluarga Brigadir Yosua kecewa putusan MA, pengacara: Ada &quot;lobi politik pasukan bawah tanah&quot;",Warta Kota Production,2023-08-10T00:00:28Z,2023,8,kecewa putusan MA,institusional,kepercayaan_publik
k87ewLSCw68,"MA Batalkan Vonis Mati Sambo, Ayah Yosua: Saya Kecewa!",Kompas Tv Bangka,2023-08-12T07:35:38Z,2023,8,kecewa putusan MA,institusional,kepercayaan_publik
rlx1zax-NdY,"Kuasa Hukum Yosua, Sebut Putusan MA Tidak Penuhi Rasa Keadilan",KOMPASTV JAMBI,2023-08-10T17:00:27Z,2023,8,kecewa putusan MA,institusional,kepercayaan_publik
s_Vdj1L1-iI,Keluarga Yosua Kecewa dengan Putusan Kasasi MA,BeritaSatu,2023-08-09T15:03:21Z,2023,8,kecewa putusan MA,institusional,kepercayaan_publik
9ltunlDPjro,🔴NEWS UPDATE: Orang Tua Brigadir J Kecewa Dengan Putusan Kasasi MA Kasus Ferdy Sambo CS,Tribun Kaltim Official,2023-08-09T21:27:34Z,2023,8,kecewa putusan MA,institusional,kepercayaan_publik
0W9u9KCt4B8,Keluarga Yosua Kecewa Hasil Putusan Kasasi Ferdy Sambo Cs,Official iNews,2023-08-10T16:45:19Z,2023,8,kecewa putusan MA,institusional,kepercayaan_publik
PXe10z9dYgI,Hakim Agung Nonaktif Gazalba Saleh Terima Suap Rp200 Juta,BeritaSatu,2024-05-08T04:50:26Z,2024,5,suap Mahkamah Agung,institusional,integritas_korupsi
kDe5pPQSFwc,MAHFUD MD BLAK-BLAKAN JARINGAN MAFIA PERADILAN ZAROF RICAR,METRO TV ,2024-11-01T11:35:00Z,2024,11,mafia peradilan,institusional,integritas_korupsi
EUZK_vCc9lc,Hasil Pemeriksaan Tiga Hakim Agung Ronald Tannur,Investigasi tvOne,2024-11-19T11:23:29Z,2024,11,kode etik hakim agung,institusional,integritas_korupsi
NYJKTwhZdMU,"[FULL] OTT Hakim Agung,  Runtuhnya  Pertahanan Terakhir Pengadilan |  Perempuan Bicara tvOne",Talk Show tvOne RELOAD,2024-10-30T14:15:02Z,2024,10,OTT hakim agung,institusional,integritas_korupsi
IvrSIZhj37M,"Soal Kasus Zarof Ricar, Mahfud BONGKAR Cara Main Hakim",Tribun Banten,2024-10-31T12:01:59Z,2024,10,putusan Mahkamah Agung,institusional,putusan_kontroversial
IzVM8xJmL4U,Zarof Ricar dalam Jejaring Makelar Kasus Mahkamah Agung #shorts,Tempodotco,2024-11-04T10:30:06Z,2024,11,Zarof Ricar,institusional,integritas_korupsi
744FombQolk,Terungkap Pekerjaan Lama Zarof Ricar Sebelum Jadi Makelar Kasus,tribuntimur com,2024-10-29T02:46:00Z,2024,10,Zarof Ricar,institusional,integritas_korupsi
JNA1nvA769c,Kejagung Geledah Rumah Zarof Ricar Terkait Kasus Makelar Kasus Ronald Tannur,Seputar iNews RCTI,2024-10-30T07:02:20Z,2024,10,Zarof Ricar,institusional,integritas_korupsi
UaMuq2n0iJI,Kasus Ronald Tannur Bongkar Fakta: Pensiunan Pejabat MA Zarof Ricar Jadi Makelar Selama 10 Tahun,KOMPASTV JAWA TIMUR,2024-10-28T11:30:17Z,2024,10,Zarof Ricar,institusional,integritas_korupsi
GXODxsAQ5EA,"Kasus Ronald Tannur Ungkap Pensiunan Pejabat MA, Zarof Ricar Jadi Makelar Selama 10 Tahun!",KOMPASTV BENGKULU,2024-10-28T08:31:10Z,2024,10,Zarof Ricar,institusional,integritas_korupsi
TUwYon1cF6E,"[HEADLINE NEWS, 30/10] Penggeledahan Kembali Rumah Zarof Ricar",METRO TV ,2024-10-30T07:17:12Z,2024,10,Zarof Ricar,institusional,integritas_korupsi
3zfyVgBjYZg,Penyidik Kejagung Kembali Geledah Rumah Zarof Ricar - [Metro Siang],METRO TV ,2024-10-30T06:01:00Z,2024,10,Zarof Ricar,institusional,integritas_korupsi
hk0hxDy1gSw,"ZAROF RICAR SIMPAN UANG HAMPIR RP 1 TRILIUN, HANYA LAPORKAN RP 51 MILIAR",Tribunnews Manado,2024-10-27T10:59:59Z,2024,10,Zarof Ricar,institusional,integritas_korupsi
aNRQvtUkVMo,"Zarof Ricar Viral, Makelar Kasus Bekas Pejabat MA Punya Uang Tunai Hampir 1 Triliun di Rumahnya",Tribun Timur,2024-10-28T02:37:14Z,2024,10,Zarof Ricar,institusional,integritas_korupsi
O60Q-56v5rw,"🔴 Penampakan Rumah Mewah Zarof Ricar, Terdapat Brankas hingga Simpan Uang Hampir Rp1 Triliun",Tribun Jateng,2024-10-31T00:28:42Z,2024,10,Zarof Ricar,institusional,integritas_korupsi
KXrNbnR8bh8,"Zarof Ricar Sang Makelar Kasus, Eks Penyidik KPK: Emang Sifatnya Rakus | AKIM tvOne",tvOneNews ,2024-10-31T12:26:10Z,2024,10,Zarof Ricar,institusional,integritas_korupsi
a7XICafVWkg,Fakta di Balik Temuan Kejagung di Rumah Zarof Ricar Kasus Dugaan Suap Ronald Tannur,Official iNews,2024-10-29T08:01:09Z,2024,10,Zarof Ricar,institusional,integritas_korupsi
JewCZ4xTKpw,AUTO SYOK! Mahkamah Agung Kaget Zarof Ricar Jadi Makelar Kasus hingga Bisa Raup Hampir Rp 1 Triliun,TribunbatamID,2024-10-27T08:32:40Z,2024,10,Zarof Ricar,institusional,integritas_korupsi
aFx0H8vjzdg,Sekretaris Nonaktif MA Hasbi Hasan Divonis 6 Tahun Penjara dan Denda Rp 1 Miliar,Kompas.com,2024-04-03T06:30:14Z,2024,4,Hasbi Hasan MA,institusional,integritas_korupsi
eMko7Dx86BI,Sekretaris MA Hasbi Hasan Merasa Dizalimi Dituntut 13 Tahun Penjara,Kompas.com,2024-03-14T10:06:37Z,2024,3,Hasbi Hasan MA,institusional,integritas_korupsi
k1hRg3Y35cE,Sekretaris Nonaktif MA Hasbi Hasan Divonis 6 Tahun Penjara dan Denda Rp 1 Miliar,Kompascom Reporter on Location,2024-04-03T06:30:05Z,2024,4,Hasbi Hasan MA,institusional,integritas_korupsi
WUSlUs_kcQE,Sekretaris MA Hasbi Hasan Dituntut 13 Tahun 8 Bulan Penjara,Kompascom Terkini,2024-03-14T09:08:27Z,2024,3,Hasbi Hasan MA,institusional,integritas_korupsi
Wz2Fe1n-8-E,Sekretaris MA Hasbi Hasan Divonis 6 Tahun Penjara,JurnasTV,2024-04-04T10:00:26Z,2024,4,Hasbi Hasan MA,institusional,integritas_korupsi
e9AzhcMe-Vk,"Tak Terima Divonis 6 Tahun Penjara, Hasbi Hasan Ajukan Banding",Kompascom Terkini,2024-04-03T09:33:29Z,2024,4,Hasbi Hasan MA,institusional,integritas_korupsi
PoepLJVT2ao,"Terbukti Terima Suap, Sekretaris Nonaktif MA Hasbi Hasan Divonis 6 Tahun Penjara",Tribun Pekanbaru Official,2024-04-03T11:04:24Z,2024,4,Hasbi Hasan MA,institusional,integritas_korupsi
te42usDZn8c,Sekretaris MA Hasbi Hasan Merasa Dizalimi Dituntut 13 Tahun Penjara,Kompascom Terkini,2024-03-14T10:27:14Z,2024,3,Hasbi Hasan MA,institusional,integritas_korupsi
zjReNn-ZHqU,Sekretaris MA Hasbi Hasan Dituntut 13 Tahun 8 Bulan Penjara,Kompas.com,2024-03-14T08:49:07Z,2024,3,Hasbi Hasan MA,institusional,integritas_korupsi
GXChPw2Reuw,Hasbi Hasan Divonis 6 Tahun P3njar4,METRO TV ,2024-04-04T02:05:07Z,2024,4,Hasbi Hasan MA,institusional,integritas_korupsi
uwgTq1O5hDY,KPK Buru Saksi Kasus Pencucian Uang Eks Sekretaris MA Hasbi Hasan,JurnasTV,2024-08-03T06:00:32Z,2024,8,Hasbi Hasan MA,institusional,integritas_korupsi
DWxoy43W7DA,"Tak Terima Divonis 6 Tahun Penjara, Hasbi Hasan Ajukan Banding",Kompas.com,2024-04-03T08:27:48Z,2024,4,Hasbi Hasan MA,institusional,integritas_korupsi
HZp6SVxcN-Q,Vonis 6 Tahun Penjara - Sekretaris Non Aktif M.A. Hasbi Hasan #hasbihasan #korupsi #suap,Penyuluh Anti Korupsi Denny Oktaviory,2024-04-07T11:30:11Z,2024,4,Hasbi Hasan MA,institusional,integritas_korupsi
lhlcKj5B3LQ,"Penjajahan Jasmani kepada Rohani | Ust.DR.Nurhadi,MA | khutbah Jum&#39;at (150324) | Masjid Al-Manaar",DKM AL-MANAAR SLIPI,2024-03-15T06:20:36Z,2024,3,Nurhadi MA,institusional,integritas_korupsi
hP913NepPo8,Penyebab Shaf Tarawih selalu berkurang  - DR Nurhadi Husen Lc MA #puasa #puasaramadhan #tarawih,Akhir Zaman,2024-03-15T10:30:27Z,2024,3,Nurhadi MA,institusional,integritas_korupsi
h0Jqw4t1SYA,"YANG BAIK SEBAGAI PEMBANDING , DIMANA NILAI MANUSIA || Ustadz Dr. H. Nurhadi Husein, Lc., M.A.",Barisan Ulama,2024-08-17T04:23:08Z,2024,8,Nurhadi MA,institusional,integritas_korupsi
wzLQX0zNzww,"Ilmu itu Nyatanya bukan Katanya versi Dr. Nurhadi, MA. (Informatif &amp; Konfirmasi). #muhammadiyah",iha channel,2024-09-15T02:45:34Z,2024,9,Nurhadi MA,institusional,integritas_korupsi
ZxVxmjP7kgE,Ustadz Nurhadi Ma&#39;ruf | Riyadhus Shalihin,As-Shof Official,2024-12-07T00:21:07Z,2024,12,Nurhadi MA,institusional,integritas_korupsi
gB4OzvwTCdU,"Unik, menarik dan mencuci otak peserta Baitul Arqam dari Dr. Nurhadi, MA",iha channel,2024-09-15T02:21:11Z,2024,9,Nurhadi MA,institusional,integritas_korupsi
e0fxi_AFb_0,khotbah Jum&#39;at Di Masjid Nurul Iman | Drs. KH. Nurhadi Aminulloh. Ma,Kyai Nurhadi Aminullah ,2024-11-18T03:20:34Z,2024,11,Nurhadi MA,institusional,integritas_korupsi
riF0iln_14I,2 makna taqwa : jauhi &amp; dekati - DR Nurhadi Nixon Husen Lc MA #taqwa,Akhir Zaman,2024-09-25T01:00:25Z,2024,9,Nurhadi MA,institusional,integritas_korupsi
CSBPoSKnEaU,DUNIA MENIPU GAES ‼️ TGH NURHADI ‼️ MAJELIS TA&#39;LIM ASSIBIYAN SEMPARU @officialdawah86,official da'wah ,2024-02-12T10:00:11Z,2024,2,Nurhadi MA,institusional,integritas_korupsi
6CAhSobfTnQ,Hidup vs Mati dengan Narsum Dr. Nurhadi. MA #baitularqam,iha channel,2024-09-15T02:36:44Z,2024,9,Nurhadi MA,institusional,integritas_korupsi
KwP9K4KD-kY,Fakta Gaji Fantastis Hakim Agung Gazalba Saleh! #shorts,METRO TV ,2024-08-08T07:37:41Z,2024,8,Sudrajad Dimyati,institusional,integritas_korupsi
LHeSXWz0c_Q,"Hasbi Hasan, Vonis Sudah Di Kurangi Ehh Malah Minta Banding #korupsi #mahkamahagung #kpk #suap",fitri yani,2024-04-03T17:16:18Z,2024,4,Sudrajad Dimyati,institusional,integritas_korupsi
l0nbPOZh5EE,"Lantik Wakil Ketua MA, Presiden Jokowi Ambil Sumpah Hakim Agung Suharto | Kabar Petang tvOne",tvOneNews ,2024-05-15T11:48:29Z,2024,5,Sudrajad Dimyati,institusional,integritas_korupsi
q4-qxsUTNaI,"MAFIA PERKARA DI MAHKAMAH AGUNG, MASIH PANTAS HAKIM DIJULUKI ANGUNG?",DrEng Rismon H Sianipar,2024-12-23T00:16:57Z,2024,12,Sudrajad Dimyati,institusional,integritas_korupsi
2lgJQ_rC0sA,MASIH PANTAS HAKIM DIJULUKI ANGUNG? GURITA MAFIA PERKARA DI MAHKAMAH AGUNG!,RISMON SIANIPAR  OFFICIAL (TANGKAP TITO KARNAVIAN),2024-12-27T03:01:40Z,2024,12,Sudrajad Dimyati,institusional,integritas_korupsi
pYbMWSGBUAU,"GURITA MAFIA PERKARA DI MAHKAMAH AGUNG, MASIH PANTAS HAKIM DIJULUKI AGUNG?",Balige Academy,2024-12-21T08:27:08Z,2024,12,Sudrajad Dimyati,institusional,integritas_korupsi
dCZFJBDCWO4,"REKAM JEJAK HAKIM &quot;AGUNG&quot; Yohanes Priyana, Penolak PK 7 Terpidana Vina Cirebon -Kasasi 6 Laskar FPI!",Balige Academy,2024-12-26T03:15:36Z,2024,12,Sudrajad Dimyati,institusional,integritas_korupsi
bJvEr3Mtwww,Ikn Hari Ini‼️Desain Kantor Mahkamah Agung Di Nusantara | Tutorial Pakai Ai,Musliadi Arafah,2024-04-29T12:00:37Z,2024,4,Sudrajad Dimyati,institusional,integritas_korupsi
YTYR1lqY1VY,"Saksi Ungkap Gazalba Saleh Beli Rumah Rp7,5 M Cash di Sidang TPPU",BITV,2024-08-06T07:01:36Z,2024,8,Gazalba Saleh,institusional,integritas_korupsi
WNx8BLBqPz8,"Sidang Saksi, Teman Wanita Gazalba Saleh Diperiksa - [Primetime News]",METRO TV ,2024-08-08T12:36:01Z,2024,8,Gazalba Saleh,institusional,integritas_korupsi
zdQwhGY1rEM,Eks Hakim Agung Gazalba Saleh Bungkam Usai Keluar Dari Rutan KPK,Tribun Pekanbaru Official,2024-05-28T07:57:36Z,2024,5,Gazalba Saleh,institusional,integritas_korupsi
YI4hkV6Ndeo,"Kasus Gratifikasi dan Tindak Pidana Pencucian Uang (TPPU) Gazalba Saleh, Jaksa KPK Hadirkan Saksi",KOMPASTV PEKALONGAN,2024-08-06T04:22:14Z,2024,8,Gazalba Saleh,institusional,integritas_korupsi
tcG8RdX9YwM,"Eksepsinya Diterima Hakim, Eks Hakim Agung Gazalba Saleh Lolos dari Jeratan Hukum Kasus Gratifikasi",Kompas TV Medan,2024-05-28T06:37:00Z,2024,5,Gazalba Saleh,institusional,integritas_korupsi
kq6qmUF-ni4,"[Full] Terungkap! Saksi Beberkan Hakim Agung Gazalba Beli Rumah Rp7,5 Miliar Dibayar Cash",KOMPASTV JAWA TIMUR,2024-08-05T13:00:52Z,2024,8,Gazalba Saleh,institusional,integritas_korupsi
WXmYLSBx8TE,Sidang Vonis Hakim Agung Nonaktif Gazalba Saleh [Selamat Pagi Indonesia],METRO TV ,2024-10-15T02:18:34Z,2024,10,Gazalba Saleh,institusional,integritas_korupsi
0SwwMcR6OZA,Sidang tuntutan Gazalba Saleh Hakim Agung Yg Di nonaktif,EBC Media Channel,2024-09-05T06:52:15Z,2024,9,Gazalba Saleh,institusional,integritas_korupsi
mcFGvX5BUS0,Hakim Agung Gazalba Saleh Dibebaskan PN Tipikor,TribunbatamID,2024-05-29T02:00:15Z,2024,5,Gazalba Saleh,institusional,integritas_korupsi
bGMiUf0LHZg,"Terungkap! Hakim Agung Nonaktif Gazalba Saleh Terima Gratifikasi Capai Rp 62,8 Miliar",KOMPASTV,2024-05-07T19:23:51Z,2024,5,Gazalba Saleh,institusional,integritas_korupsi
SYpowNo_TfI,Hakim Agung Gazalba Saleh Kembali Ditahan KPK atas Perintah Pengadilan Tipikor,Kompas.com,2024-07-08T07:30:37Z,2024,7,Gazalba Saleh,institusional,integritas_korupsi
39ji2IkQ_Jo,Gazalba Saleh Dituntut 15 Tahun Penjara [Metro Siang],METRO TV ,2024-09-06T05:59:29Z,2024,9,Gazalba Saleh,institusional,integritas_korupsi
nfsi6AKBAvY,"HAKIM TIPIKOR KABULKAN EKSEPSI, GAZALBA SALEH SEGERA BEBAS",Forum Keadilan TV,2024-05-27T05:09:55Z,2024,5,Gazalba Saleh,institusional,integritas_korupsi
WsbqtfYzlDE,DPR Minta MA dan KY Periksa Hakim Vonis Bebas Ronad Tannur,CNN Indonesia,2024-07-30T05:45:00Z,2024,7,vonis bebas kasasi MA,institusional,integritas_korupsi
tYEYxXjGsso,Pengacara &amp; Keluarga Dini Akan Laporkan Hakim yang Vonis Bebas Ronald Tannur ke MA,Tribunnews,2024-07-25T04:55:58Z,2024,7,vonis bebas kasasi MA,institusional,integritas_korupsi
D8kUclUsyFo,"Mantan Pejabat MA Ditangkap Terkait Bebasnya Ronald Tannur, Uang Hampir Rp 1 Triliun Diamankan",REPUBLIKA Official,2024-10-27T02:57:57Z,2024,10,vonis bebas kasasi MA,institusional,integritas_korupsi
rEMs4bC0K_0,"Kasus Pencemaran Nama Baik Luhut, MA Tolak Kasasi Jaksa, Fatia Haris Tetap Bebas",Tribun Jambi,2024-09-26T15:01:01Z,2024,9,vonis bebas kasasi MA,institusional,integritas_korupsi
u2hY8OZ1JDg,Zarof Ricar Diduga Tak Beroperasi Sendiri jadi Makelar Kasus di Mahkamah Agung,Monitor Indonesia Channel,2024-10-29T12:59:19Z,2024,10,vonis bebas kasasi MA,institusional,integritas_korupsi
MprVSkNeuT0,"Harta Kekayaan MA yang Dianal!S1S PPATK, Apa yang Akan Terungkap?",Update Berita,2024-10-30T02:36:21Z,2024,10,vonis bebas kasasi MA,institusional,integritas_korupsi
X6U4xuPnnvQ,Isak Tangis Keluarga saat MA Tolak PK 7 Terpidana Kasus Vina Cirebon,KOMPASTV,2024-12-17T08:50:45Z,2024,12,vonis bebas kasasi MA,institusional,integritas_korupsi
N3SuBM36aeg,"MA Batalkan Vonis Bebas Ronald Tannur, Kejagung Belum Terima Putusan Kasasi",Kompas.com,2024-10-23T14:33:35Z,2024,10,vonis bebas kasasi MA,institusional,integritas_korupsi
JPsQjIEYeCs,"Libatkan 56 Peserta, MA Gelar Penyusunan Resume dan Pengalihbahasaan Putusan Penting | MA NEWS",KOMPASTV,2024-10-30T00:53:02Z,2024,10,vonis bebas kasasi MA,institusional,integritas_korupsi
Q2fPvoh7Bw4,"Kejaksaan Agung menangkap mantan pejabat tinggi Mahkamah Agung (MA) berinisial ZR,",Link masuk XX1TOTO,2024-10-29T14:30:02Z,2024,10,vonis bebas kasasi MA,institusional,integritas_korupsi
SwSUJjaPLE8,"Terungkap! Hakim Agung Nonaktif Gazalba Saleh Terima Gratifikasi Capai Rp 62,8 Miliar",KOMPASTV JAWA BARAT,2024-05-08T04:31:18Z,2024,5,gratifikasi hakim agung,institusional,integritas_korupsi
p5f9WcQaztI,"Hakim Agung Nonaktif Gazalba Saleh Terima Gratifikasi Capai Rp 62,8 Miliar",KOMPASTV JAWA TIMUR,2024-05-07T19:50:09Z,2024,5,gratifikasi hakim agung,institusional,integritas_korupsi
nWHkwjRT7dw,"Didakwa Terima Gratifikasi Rp650 Juta, Hakim Agung Nonaktifkan  Gazalba Saleh",KOMPASTV GORONTALO,2024-05-07T02:06:10Z,2024,5,gratifikasi hakim agung,institusional,integritas_korupsi
X0UROj-8QVg,Hakim Agung Gazalba Saleh Didakwa Terima Gratifikasi Rp 650 Juta,Kompascom Reporter on Location,2024-05-06T11:38:34Z,2024,5,gratifikasi hakim agung,institusional,integritas_korupsi
yxdFbVvDHho,Hakim Agung Gazalba Saleh Didakwa Gratifikasi,METRO TV ,2024-05-06T06:07:57Z,2024,5,gratifikasi hakim agung,institusional,integritas_korupsi
A0riBQY4YIc,"Hakim Agung Gazalba Saleh Dituntut 15 Tahun Penjara Dalam Kasus Gratifikasi dan TPPU Rp 62,8 Miliar",Monitor Indonesia Channel,2024-09-05T13:58:19Z,2024,9,gratifikasi hakim agung,institusional,integritas_korupsi
j4WPJQR-v8M,KPK Tetapkan Hakim Agung Gazalba Saleh Sebagai Tersangka TPPU &amp; Gratifikasi,indra purnama santi,2024-03-08T23:23:21Z,2024,3,gratifikasi hakim agung,institusional,integritas_korupsi
hE5NIy47OSY,"Hakim Agung Nonaktif, Gazalba Saleh Terima Gratifikasi Capai Rp 62,8 Miliar",KOMPASTV,2024-05-08T13:11:52Z,2024,5,gratifikasi hakim agung,institusional,integritas_korupsi
EQdGPzqRosM,"[FULL] Saksi Ungkap Hakim Agung Gazalba Beli Rumah Rp7,5 Miliar Dibayar Cash",KOMPASTV JEMBER,2024-08-05T10:56:24Z,2024,8,gratifikasi hakim agung,institusional,integritas_korupsi
BcBZAv7QMNs,Hakim Agung Gazalba Saleh Didakwa Terima Gratifikasi Rp 650 Juta,Kompas.com,2024-05-06T11:37:50Z,2024,5,gratifikasi hakim agung,institusional,integritas_korupsi
8lzyS_Bf_vY,Sidang Dugaan Gratifikasi dan TPPU Hakim Agung Nonaktif Gazalba Saleh Kembali Digelar | Liputan 6,Liputan6,2024-07-16T02:08:50Z,2024,7,gratifikasi hakim agung,institusional,integritas_korupsi
_wb5uKSNt3o,Hakim Agung Gazalba Saleh Jalani Sidang Vonis TPPU-Gratifikasi,detikcom,2024-10-15T09:37:42Z,2024,10,gratifikasi hakim agung,institusional,integritas_korupsi
qnEt0j-9Xrw,"🔴LIVE UPDATE | Jadi Saksi Kasus Gratifikasi dan TPPU, Kakak Hakim Agung Gazalba Saleh Ogah Disumpah",Tribunnews,2024-08-12T10:30:15Z,2024,8,gratifikasi hakim agung,institusional,integritas_korupsi
CZhfkbwXvWo,Inilah Bukti Makelar Kasus Merajalela di MA [Metro Pagi Primetime],METRO TV ,2024-10-27T01:55:59Z,2024,10,makelar kasus MA,institusional,integritas_korupsi
29vumcSPu-Y,"Hasil makelar kasus di MA selama 10 tahun, dapat uang hampir 1 triliun, 51 kg emas",ANTARA News,2024-10-26T06:05:31Z,2024,10,makelar kasus MA,institusional,integritas_korupsi
62JJle6dJ0w,Sosok Zarof Ricar! Mantan Pejabat MA yang Kantongi Triliunan jadi Makelar Kasus   - iNews Sore 27/10,Official iNews,2024-10-27T11:48:57Z,2024,10,makelar kasus MA,institusional,integritas_korupsi
pmlrwdcAY7s,Kejagung Kembali Periksa Zarof Ricar Tersangka Makelar Kasus Ronald Tannur!,KOMPASTV,2024-11-04T06:50:30Z,2024,11,makelar kasus MA,institusional,integritas_korupsi
yLDrcTyC6ec,"Dugaan Makelar Kasus di MA, Rekening Zarof Ricar dan Keluarganya Diblokir",Kompas.com,2024-11-01T02:22:17Z,2024,11,makelar kasus MA,institusional,integritas_korupsi
LHPMWhNSku8,"Makelar Kasus di MA, Uang Nyaris Rp 1 Triliun Disimpan dalam Rumah Part 5A",iNews Timur,2024-10-30T07:29:27Z,2024,10,makelar kasus MA,institusional,integritas_korupsi
ef1m7wr85Yc,Uang Hampir Rp 1 T Eks Pejabat MA Diduga Hasil Makelar Kasus Sejak 2012,KOMPASTV JEMBER,2024-10-28T11:31:57Z,2024,10,makelar kasus MA,institusional,integritas_korupsi
L5OubjK0usY,Usut Tuntas! Makelar Kasus Mantan Pejabat Mahkamah Agung - [Metro Siang],METRO TV ,2024-10-28T05:18:20Z,2024,10,makelar kasus MA,institusional,integritas_korupsi
k1xvjn5hNTM,Mantan Pejabat MA Jadi Makelar Kasus      |   Catatan Jurnalis #3,KOMPASTV MAKASSAR,2024-11-05T11:30:09Z,2024,11,makelar kasus MA,institusional,integritas_korupsi
k4AlSugZlEo,Uang Hampir Rp1 T di Rumah Eks Pejabat MA Zarof Ricar Diduga Hasil Makelar Kasus - iNews Siang 26/10,Official iNews,2024-10-26T06:59:25Z,2024,10,makelar kasus MA,institusional,integritas_korupsi
x8B5GZngQv0,Pakar Hukum Pidana: Zarof Ricar Bisa Membantu Mengungkap Praktik Makelar Kasus di MA | AKIM tvOne,tvOneNews ,2024-10-31T12:32:32Z,2024,10,makelar kasus MA,institusional,integritas_korupsi
yWeILsywj5U,Pakar Hukum Tata Negara Kritisi Putusan MA Soal Pilkada | Kabar Pilkada tvOne,tvOneNews ,2024-06-21T09:03:27Z,2024,6,putusan MA pilkada,institusional,putusan_kontroversial
_jZcUyb1lRc,Kata PDI Perjuangan Soal Putusan MA Ubah Syarat Batas Usia Pilkada,Kompas TV Medan,2024-05-31T06:45:02Z,2024,5,putusan MA pilkada,institusional,putusan_kontroversial
tVn1aTQ5OoI,PSI Sebut Tak Ikut Campur Putusan MA Soal Syarat Usia di Pilkada,METRO TV ,2024-06-05T00:27:21Z,2024,6,putusan MA pilkada,institusional,putusan_kontroversial
kAkMQjXDUxU,Jalan Kaesang Menuju Pilkada Jakarta Terbuka Lebar Usai Putusan MA,KOMPASTV JAWA BARAT,2024-06-12T08:22:23Z,2024,6,putusan MA pilkada,institusional,putusan_kontroversial
PaPPSLleMiE,Pakar HTN: Putusan MA Terkait Usia Peserta Pilkada Janggal,CNN Indonesia,2024-06-01T07:00:20Z,2024,6,putusan MA pilkada,institusional,putusan_kontroversial
0ncX_l92Fkk,Kontroversi Putusan Kilat MA Kabulkan Gugatan Cara Hitung Usia Calon Pilkada,KOMPASTV JAMBI,2024-06-03T07:25:55Z,2024,6,putusan MA pilkada,institusional,putusan_kontroversial
04gQHyCWbfU,Gerindra Sepakat dengan Putusan MA Ubah Syarat Usia Peserta Pilkada,KOMPASTV JAWA BARAT,2024-06-03T05:30:47Z,2024,6,putusan MA pilkada,institusional,putusan_kontroversial
smM3YRbSIMs,"Mahfud MD: Putusan MA soal Batas Usia Pilkada Cacat Etik, Moral dan Hukum #shorts",Official iNews,2024-06-06T06:41:10Z,2024,6,putusan MA pilkada,institusional,putusan_kontroversial
Bpw-_ApYdYk,"Kritik Putusan MA Cacat Moral, Mahfud MD Tegaskan PKPU Sudah Sesuai UU Pilkada",KOMPASTV JAWA BARAT,2024-06-06T01:54:05Z,2024,6,putusan MA pilkada,institusional,putusan_kontroversial
Nwi39DPHxFg,"Abdul Hakim: Putusan MA Buat Kisruh di Pilkada, Terlalu Terburu-buru | NTV PRIME",Nusantara TV,2024-06-26T15:04:45Z,2024,6,putusan MA pilkada,institusional,putusan_kontroversial
kn8ZMZWqjGk,Partai Garuda Berharap Putusan MA Diterapkan di Pilkada 2024,METRO TV ,2024-05-31T12:47:14Z,2024,5,putusan MA pilkada,institusional,putusan_kontroversial
